latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,confidence,version,bright_t31,frp,daynight
-23.24483,-53.86136,300.39,1.09,1.04,6/17/2024,1:43,T,26,6.1NRT,289.92,4.86,N
-19.08977,-57.25137,320.99,1.01,1,6/17/2024,1:45,T,100,6.1NRT,292.75,17.57,N
-19.11648,-57.24723,309.18,1.01,1,6/17/2024,1:45,T,35,6.1NRT,292.88,7.67,N
-19.10758,-57.24861,339.87,1.01,1,6/17/2024,1:45,T,100,6.1NRT,294.63,41.83,N
-19.10887,-57.25802,334.56,1.01,1,6/17/2024,1:45,T,100,6.1NRT,294.2,33.75,N
-19.09867,-57.24999,329.95,1.01,1,6/17/2024,1:45,T,100,6.1NRT,293.46,27.49,N
-19.06787,-57.23177,325.27,1.01,1,6/17/2024,1:45,T,100,6.1NRT,293.84,23.03,N
-19.05767,-57.22375,313,1.01,1,6/17/2024,1:45,T,86,6.1NRT,292.22,10.91,N
-19.05897,-57.23315,344,1.01,1,6/17/2024,1:45,T,100,6.1NRT,294.7,50.11,N
-19.05006,-57.23453,345.59,1.01,1,6/17/2024,1:45,T,100,6.1NRT,294.41,52.77,N
-19.04116,-57.2359,330.65,1.01,1,6/17/2024,1:45,T,100,6.1NRT,293.33,28.57,N
-19.03226,-57.23729,328.23,1.01,1,6/17/2024,1:45,T,100,6.1NRT,293.74,25.58,N
-19.03355,-57.24669,308.37,1.01,1,6/17/2024,1:45,T,9,6.1NRT,293.12,7.18,N
-19.02336,-57.23866,319.67,1.01,1,6/17/2024,1:45,T,99,6.1NRT,292.58,16.3,N
-17.22444,-46.6069,301.66,4.34,1.92,6/17/2024,1:45,T,43,6.1NRT,287.64,54.17,N
-19.01446,-57.24004,327.87,1.01,1,6/17/2024,1:45,T,100,6.1NRT,293.15,24.88,N
-19.01575,-57.24944,320.38,1.01,1,6/17/2024,1:45,T,100,6.1NRT,293.88,16.91,N
-19.00556,-57.24142,350.59,1.01,1,6/17/2024,1:45,T,100,6.1NRT,293.9,63.24,N
-19.00684,-57.25082,327.44,1.01,1,6/17/2024,1:45,T,100,6.1NRT,293.06,25.26,N
-18.99794,-57.2522,318.04,1.01,1,6/17/2024,1:45,T,96,6.1NRT,292.1,15.81,N
-19.00826,-57.4687,312.62,1.01,1.01,6/17/2024,1:45,T,85,6.1NRT,293.93,9.96,N
-19.00955,-57.47816,319.07,1.01,1.01,6/17/2024,1:45,T,98,6.1NRT,293.53,15.58,N
-17.21407,-46.57466,303.55,4.38,1.93,6/17/2024,1:45,T,56,6.1NRT,287.75,65.97,N
-18.96965,-57.25333,310.39,1.01,1,6/17/2024,1:45,T,80,6.1NRT,291.86,9.66,N
-18.97094,-57.26272,335.58,1.01,1,6/17/2024,1:45,T,100,6.1NRT,292.86,36.85,N
-19.00062,-57.47953,306.89,1.01,1.01,6/17/2024,1:45,T,70,6.1NRT,293.62,6.14,N
-18.96988,-57.38781,321.58,1.01,1,6/17/2024,1:45,T,100,6.1NRT,294.33,18.26,N
-18.96096,-57.38918,312.89,1.01,1,6/17/2024,1:45,T,86,6.1NRT,294.38,10.36,N
-18.96225,-57.39861,305.52,1.01,1.01,6/17/2024,1:45,T,38,6.1NRT,293.89,4.91,N
-18.95204,-57.39056,311.18,1.01,1,6/17/2024,1:45,T,82,6.1NRT,293.37,8.99,N
-18.95333,-57.39999,304.86,1.01,1.01,6/17/2024,1:45,T,41,6.1NRT,292.49,4.42,N
-18.95846,-57.43774,352.16,1.01,1.01,6/17/2024,1:45,T,100,6.1NRT,297.26,65.95,N
-18.94826,-57.42967,347.05,1.01,1.01,6/17/2024,1:45,T,100,6.1NRT,297.42,53.98,N
-18.94954,-57.43911,381.56,1.01,1.01,6/17/2024,1:45,T,100,6.1NRT,302.09,159.07,N
-18.96749,-57.57169,316.43,1.02,1.01,6/17/2024,1:45,T,50,6.1NRT,290.7,12.04,N
-18.93933,-57.43104,368.43,1.01,1.01,6/17/2024,1:45,T,100,6.1NRT,300.92,108.86,N
-18.94061,-57.44048,363,1.01,1.01,6/17/2024,1:45,T,100,6.1NRT,300,91.88,N
-18.95727,-57.56356,324.03,1.02,1.01,6/17/2024,1:45,T,100,6.1NRT,291.27,20.08,N
-18.95855,-57.57306,342.58,1.02,1.01,6/17/2024,1:45,T,100,6.1NRT,290.34,46.41,N
-18.95983,-57.58255,317.85,1.02,1.01,6/17/2024,1:45,T,90,6.1NRT,285.09,14.45,N
-18.90863,-57.27236,302.49,1.01,1,6/17/2024,1:45,T,49,6.1NRT,291.6,4.69,N
-18.92913,-57.42297,308.96,1.01,1.01,6/17/2024,1:45,T,21,6.1NRT,295.08,6.26,N
-18.93041,-57.43241,328.54,1.01,1.01,6/17/2024,1:45,T,100,6.1NRT,296.84,24.06,N
-18.93297,-57.4513,319.22,1.01,1.01,6/17/2024,1:45,T,98,6.1NRT,295.08,14.34,N
-18.94832,-57.56492,318.9,1.02,1.01,6/17/2024,1:45,T,98,6.1NRT,290.24,15.58,N
-18.92148,-57.43378,321.46,1.01,1.01,6/17/2024,1:45,T,87,6.1NRT,295.81,16,N
-18.93682,-57.54732,349.08,1.02,1.01,6/17/2024,1:45,T,100,6.1NRT,294.23,60.08,N
-18.93809,-57.5568,344.42,1.02,1.01,6/17/2024,1:45,T,100,6.1NRT,292.43,50.7,N
-18.90994,-57.4221,312.08,1.01,1.01,6/17/2024,1:45,T,62,6.1NRT,295.58,9.09,N
-18.91123,-57.43154,313.61,1.01,1.01,6/17/2024,1:45,T,87,6.1NRT,295.91,10.51,N
-18.91521,-57.52743,322.35,1.02,1.01,6/17/2024,1:45,T,100,6.1NRT,293.7,19.17,N
-18.9165,-57.5369,328.13,1.02,1.01,6/17/2024,1:45,T,100,6.1NRT,293.45,26.27,N
-18.90498,-57.51933,302.83,1.01,1.01,6/17/2024,1:45,T,51,6.1NRT,292.63,3.97,N
-18.90627,-57.5288,311.89,1.02,1.01,6/17/2024,1:45,T,84,6.1NRT,292.82,9.89,N
-18.87932,-57.39794,313.84,1.01,1,6/17/2024,1:45,T,88,6.1NRT,292.15,11.88,N
-18.88446,-57.43563,318.06,1.01,1.01,6/17/2024,1:45,T,96,6.1NRT,295.42,14.63,N
-18.88575,-57.44509,309.69,1.01,1.01,6/17/2024,1:45,T,69,6.1NRT,293.21,7.8,N
-18.8909,-57.48287,309.32,1.01,1.01,6/17/2024,1:45,T,77,6.1NRT,292.9,8.53,N
-18.89219,-57.49232,303.45,1.01,1.01,6/17/2024,1:45,T,55,6.1NRT,292.34,4.4,N
-18.85647,-57.63322,301.62,1.02,1.01,6/17/2024,1:45,T,43,6.1NRT,290.64,3.79,N
-18.85775,-57.64273,304.54,1.02,1.01,6/17/2024,1:45,T,60,6.1NRT,288.45,5.56,N
-18.81194,-57.64631,356.41,1.02,1.01,6/17/2024,1:45,T,100,6.1NRT,294.73,79.08,N
-18.79401,-57.58125,372.85,1.02,1.01,6/17/2024,1:45,T,100,6.1NRT,297.92,127.13,N
-18.79529,-57.59073,328.25,1.02,1.01,6/17/2024,1:45,T,100,6.1NRT,295.68,24.88,N
-18.78506,-57.58262,350.09,1.02,1.01,6/17/2024,1:45,T,100,6.1NRT,295.37,62.29,N
-18.78634,-57.59209,362.09,1.02,1.01,6/17/2024,1:45,T,100,6.1NRT,297.65,92.46,N
-18.73898,-57.3107,328.75,1.01,1,6/17/2024,1:45,T,100,6.1NRT,295.95,26.66,N
-18.74026,-57.32008,316.87,1.01,1,6/17/2024,1:45,T,94,6.1NRT,295.7,13.73,N
-18.74282,-57.33885,304.44,1.01,1,6/17/2024,1:45,T,27,6.1NRT,293.58,4.95,N
-18.7774,-57.59346,364.75,1.02,1.01,6/17/2024,1:45,T,100,6.1NRT,297.11,99.18,N
-18.77868,-57.60294,316.95,1.02,1.01,6/17/2024,1:45,T,87,6.1NRT,293.4,12.74,N
-18.80172,-57.77429,309.33,1.03,1.01,6/17/2024,1:45,T,77,6.1NRT,291.71,9.38,N
-18.73136,-57.32145,311.32,1.01,1,6/17/2024,1:45,T,82,6.1NRT,293,9.62,N
-18.73264,-57.33083,307.76,1.01,1,6/17/2024,1:45,T,71,6.1NRT,294.02,7.21,N
-18.76846,-57.59483,318.88,1.02,1.01,6/17/2024,1:45,T,98,6.1NRT,292.24,15.35,N
-18.76973,-57.60431,307.01,1.02,1.01,6/17/2024,1:45,T,45,6.1NRT,292.05,5.72,N
-18.77101,-57.61379,311.3,1.02,1.01,6/17/2024,1:45,T,82,6.1NRT,293.21,9.21,N
-18.7889,-57.74699,305.74,1.02,1.01,6/17/2024,1:45,T,65,6.1NRT,291.34,6.98,N
-18.75465,-57.63193,332.74,1.02,1.01,6/17/2024,1:45,T,100,6.1NRT,293.4,31.95,N
-18.75594,-57.64141,324.76,1.02,1.01,6/17/2024,1:45,T,100,6.1NRT,293.47,21.26,N
-18.76499,-57.70794,318.98,1.02,1.01,6/17/2024,1:45,T,68,6.1NRT,293,16.1,N
-18.74828,-57.65227,304.48,1.02,1.01,6/17/2024,1:45,T,38,6.1NRT,292.69,4.58,N
-18.74957,-57.66176,317.57,1.02,1.01,6/17/2024,1:45,T,95,6.1NRT,293.38,14.54,N
-18.75344,-57.69027,315.77,1.02,1.01,6/17/2024,1:45,T,88,6.1NRT,293.56,12.96,N
-18.75602,-57.7093,308.85,1.02,1.01,6/17/2024,1:45,T,76,6.1NRT,291.81,8.74,N
-18.73675,-57.63465,305.49,1.02,1.01,6/17/2024,1:45,T,54,6.1NRT,289.15,5.87,N
-18.73804,-57.64414,329.25,1.02,1.01,6/17/2024,1:45,T,100,6.1NRT,292.92,27.77,N
-18.73932,-57.65363,321.79,1.02,1.01,6/17/2024,1:45,T,100,6.1NRT,293.22,18.55,N
-18.74061,-57.66312,333.09,1.02,1.01,6/17/2024,1:45,T,100,6.1NRT,293.71,32.54,N
-18.7419,-57.67262,327.86,1.02,1.01,6/17/2024,1:45,T,100,6.1NRT,293.53,25.85,N
-18.74319,-57.68213,335.9,1.02,1.01,6/17/2024,1:45,T,100,6.1NRT,293.53,36.75,N
-18.74448,-57.69164,333.3,1.02,1.01,6/17/2024,1:45,T,100,6.1NRT,292.44,32.96,N
-18.42785,-57.59403,318.53,1.01,1.01,6/17/2024,1:45,T,97,6.1NRT,292.47,16.4,N
-18.42913,-57.60345,310.35,1.01,1.01,6/17/2024,1:45,T,80,6.1NRT,292.65,9.23,N
-17.25991,-57.13377,302.67,1,1,6/17/2024,1:45,T,51,6.1NRT,292.21,5.07,N
-17.22679,-57.36167,351.39,1,1,6/17/2024,1:45,T,100,6.1NRT,301.06,65.07,N
-17.22807,-57.37091,340.69,1,1,6/17/2024,1:45,T,100,6.1NRT,298.76,44.71,N
-17.27707,-60.03812,305.65,1.22,1.1,6/17/2024,1:45,T,64,6.1NRT,289.38,8.28,N
-16.41032,-61.53985,300.47,1.48,1.2,6/17/2024,1:45,T,14,6.1NRT,288.27,9.6,N
-16.41708,-61.54523,307.46,1.48,1.2,6/17/2024,1:45,T,66,6.1NRT,287.38,16.91,N
-16.22855,-60.4528,308.64,1.26,1.11,6/17/2024,1:45,T,68,6.1NRT,287.62,13.21,N
-16.21867,-60.45416,314.82,1.26,1.11,6/17/2024,1:45,T,90,6.1NRT,287.85,19.65,N
-16.2201,-60.46568,306.31,1.26,1.11,6/17/2024,1:45,T,52,6.1NRT,283.86,11.05,N
-16.30307,-61.31541,319.1,1.43,1.18,6/17/2024,1:45,T,98,6.1NRT,292.86,27.11,N
-16.29258,-61.31678,314.1,1.43,1.18,6/17/2024,1:45,T,88,6.1NRT,291.53,19.83,N
-16.29593,-61.30885,306.54,1.42,1.18,6/17/2024,1:45,T,60,6.1NRT,291.67,11.25,N
-16.29758,-61.322,311.02,1.43,1.18,6/17/2024,1:45,T,81,6.1NRT,292.22,16.39,N
-16.12188,-60.33385,328.42,1.23,1.1,6/17/2024,1:45,T,57,6.1NRT,279.73,34.84,N
-16.12331,-60.34521,318.34,1.24,1.1,6/17/2024,1:45,T,43,6.1NRT,278.38,18.91,N
-16.11208,-60.33519,332.57,1.23,1.1,6/17/2024,1:45,T,77,6.1NRT,280.29,42.03,N
-16.11351,-60.34658,318.87,1.24,1.1,6/17/2024,1:45,T,53,6.1NRT,278.47,19.49,N
-15.9347,-61.29652,302.78,1.41,1.17,6/17/2024,1:45,T,20,6.1NRT,292.64,6.13,N
-15.97573,-61.64084,306.18,1.49,1.2,6/17/2024,1:45,T,47,6.1NRT,292.99,9.93,N
-15.97735,-61.65461,307.64,1.49,1.21,6/17/2024,1:45,T,67,6.1NRT,292.73,11.58,N
-15.96664,-61.65592,306.43,1.49,1.21,6/17/2024,1:45,T,41,6.1NRT,292.33,10.08,N
-15.97183,-61.64711,322.54,1.49,1.2,6/17/2024,1:45,T,100,6.1NRT,293.01,33.87,N
-15.915,-61.27882,307.84,1.4,1.17,6/17/2024,1:45,T,70,6.1NRT,292.2,10.9,N
-11.42671,-56.43653,302.16,1.11,1.05,6/17/2024,1:47,T,47,6.1NRT,291.77,5.47,N
-9.44554,-56.62889,308.97,1.14,1.06,6/17/2024,1:47,T,76,6.1NRT,292.2,10.99,N
-9.25415,-59.56883,308.19,1.01,1.01,6/17/2024,1:47,T,74,6.1NRT,295.51,7.18,N
-10.04322,-59.28156,304.82,1.01,1,6/17/2024,1:47,T,62,6.1NRT,294.63,4.94,N
-11.83099,-57.76643,307.88,1.01,1,6/17/2024,1:47,T,73,6.1NRT,292.58,7.39,N
-11.88796,-54.67957,303.63,1.37,1.16,6/17/2024,1:47,T,56,6.1NRT,292.21,8.97,N
-15.54768,-61.79621,327.27,1.5,1.21,6/17/2024,1:47,T,100,6.1NRT,293.95,45.78,N
-15.54932,-61.81002,323.14,1.51,1.21,6/17/2024,1:47,T,100,6.1NRT,292.3,37.79,N
-14.11963,-56.88519,306.18,1.02,1.01,6/17/2024,1:47,T,67,6.1NRT,292.17,7.8,N
-13.03265,-53.54123,308.47,1.57,1.23,6/17/2024,1:47,T,75,6.1NRT,291,18.29,N
-13.90467,-60.22243,306.66,1.15,1.07,6/17/2024,1:47,T,69,6.1NRT,292.88,8,N
-12.71317,-54.91159,314.99,1.29,1.13,6/17/2024,1:47,T,90,6.1NRT,292.14,19.82,N
-12.70322,-54.91317,325.43,1.29,1.13,6/17/2024,1:47,T,100,6.1NRT,292.39,34.51,N
-12.70498,-54.92476,315.6,1.28,1.12,6/17/2024,1:47,T,92,6.1NRT,292.08,20.56,N
-12.69327,-54.91474,302.47,1.29,1.13,6/17/2024,1:47,T,49,6.1NRT,290.53,8.08,N
-12.53237,-57.76992,311.18,1,1,6/17/2024,1:47,T,82,6.1NRT,292.78,10.06,N
-12.53365,-57.77898,304.7,1,1,6/17/2024,1:47,T,61,6.1NRT,293.1,5.79,N
-11.82211,-57.76776,306.81,1.01,1,6/17/2024,1:47,T,61,6.1NRT,292.7,6.62,N
-11.13244,-54.21824,308.59,1.51,1.21,6/17/2024,1:47,T,75,6.1NRT,293.08,15.72,N
-6.76691,-55.48768,303.51,1.44,1.19,6/17/2024,1:49,T,56,6.1NRT,291.8,7.71,N
9.6438,-63.56509,336.61,1.01,1.01,6/17/2024,1:52,T,100,6.1NRT,282.54,38.06,N
9.64892,-63.52908,307.26,1.01,1.01,6/17/2024,1:52,T,71,6.1NRT,284.78,7.15,N
9.47014,-64.38941,306.56,1.07,1.03,6/17/2024,1:52,T,66,6.1NRT,288.53,6.19,N
9.5592,-63.63839,307.36,1.02,1.01,6/17/2024,1:52,T,71,6.1NRT,285.36,7.06,N
9.56049,-63.62936,317.51,1.02,1.01,6/17/2024,1:52,T,95,6.1NRT,286.4,15.03,N
9.55032,-63.63709,304.39,1.02,1.01,6/17/2024,1:52,T,60,6.1NRT,285.35,5.18,N
9.62193,-63.71861,311.1,1.02,1.01,6/17/2024,1:52,T,64,6.1NRT,284.53,8.82,N
9.62064,-63.72767,363,1.02,1.01,6/17/2024,1:52,T,100,6.1NRT,284.92,96.19,N
9.61934,-63.73674,305.71,1.02,1.01,6/17/2024,1:52,T,39,6.1NRT,282.74,5.2,N
9.65778,-63.53037,314.3,1.01,1.01,6/17/2024,1:52,T,89,6.1NRT,285.65,11.99,N
9.65267,-63.56637,325.35,1.01,1.01,6/17/2024,1:52,T,100,6.1NRT,284.84,22.59,N
9.65139,-63.57538,306.78,1.01,1.01,6/17/2024,1:52,T,41,6.1NRT,287.36,5.95,N
9.65386,-63.62178,338.96,1.02,1.01,6/17/2024,1:52,T,100,6.1NRT,289.51,41.16,N
10.21211,-64.6149,311.31,1.08,1.04,6/17/2024,1:52,T,68,6.1NRT,292.31,9.75,N
9.97429,-63.18413,303.95,1,1,6/17/2024,1:52,T,58,6.1NRT,292.49,3.73,N
9.73972,-63.47504,316.89,1.01,1,6/17/2024,1:52,T,94,6.1NRT,291.32,13.19,N
9.74608,-63.43019,303.19,1.01,1,6/17/2024,1:52,T,54,6.1NRT,290.36,3.52,N
9.70336,-63.52787,311.93,1.01,1.01,6/17/2024,1:52,T,84,6.1NRT,289.7,9.74,N
9.73341,-63.45581,303.51,1.01,1,6/17/2024,1:52,T,29,6.1NRT,290.19,3.26,N
9.73214,-63.46478,314.15,1.01,1,6/17/2024,1:52,T,89,6.1NRT,291.15,10.88,N
9.64252,-63.5741,330,1.01,1.01,6/17/2024,1:52,T,100,6.1NRT,284.91,28.13,N
9.38336,-64.54655,303.73,1.09,1.04,6/17/2024,1:52,T,23,6.1NRT,276.94,5.77,N
9.23315,-64.30666,317.08,1.07,1.03,6/17/2024,1:52,T,94,6.1NRT,276.75,17.67,N
9.2345,-64.29721,306.33,1.07,1.03,6/17/2024,1:52,T,68,6.1NRT,273.09,9.1,N
8.68709,-63.1563,316.9,1.01,1,6/17/2024,1:52,T,94,6.1NRT,286.74,14.17,N
9.64508,-63.55608,307.11,1.01,1.01,6/17/2024,1:52,T,46,6.1NRT,281.46,6.38,N
9.65258,-63.63083,341.07,1.02,1.01,6/17/2024,1:52,T,100,6.1NRT,287.21,44.83,N
34.89046,-76.33108,322.87,2.12,1.42,6/17/2024,2:00,T,100,6.1NRT,280.81,62.62,N
34.90265,-76.33487,335.26,2.12,1.42,6/17/2024,2:00,T,100,6.1NRT,280.66,111.7,N
34.89944,-76.36375,301.9,2.13,1.42,6/17/2024,2:00,T,31,6.1NRT,281.09,16.14,N
36.12662,-79.3717,303.89,3.09,1.67,6/17/2024,2:00,T,57,6.1NRT,286.62,32.98,N
36.12681,-79.37871,306.03,3.09,1.67,6/17/2024,2:00,T,67,6.1NRT,286.4,39.52,N
-18.99292,-174.7695,325.92,1,1,6/17/2024,2:00,A,42,6.1NRT,296.52,21.43,D
34.89816,-76.35704,326.53,2.13,1.42,6/17/2024,2:00,T,100,6.1NRT,281.46,78.45,N
34.88722,-76.35998,316.98,2.13,1.42,6/17/2024,2:00,T,94,6.1NRT,281.28,47.46,N
34.90406,-76.34164,323.13,2.12,1.42,6/17/2024,2:00,T,100,6.1NRT,280.59,65.49,N
64.46398,156.51717,312.24,4.57,1.96,6/17/2024,2:19,T,27,6.1NRT,292.16,73.35,D
67.40755,165.35016,314.43,4.64,1.97,6/17/2024,2:19,T,75,6.1NRT,292.32,93.22,D
67.39762,165.3123,314.27,4.64,1.97,6/17/2024,2:19,T,75,6.1NRT,293.33,90.46,D
67.40806,165.34285,314.88,4.64,1.97,6/17/2024,2:19,T,75,6.1NRT,292.31,97.57,D
67.39838,165.30446,313.38,4.64,1.97,6/17/2024,2:19,T,74,6.1NRT,293.31,84.63,D
70.21141,152.24608,307.12,1.74,1.29,6/17/2024,2:19,T,48,6.1NRT,293.35,10.48,D
67.73271,150.05235,319.74,2.1,1.41,6/17/2024,2:19,T,70,6.1NRT,287,46.3,D
64.48868,156.57469,312.78,4.57,1.96,6/17/2024,2:19,T,37,6.1NRT,293.48,77.95,D
64.49993,156.59737,309.99,4.57,1.96,6/17/2024,2:19,T,34,6.1NRT,292.47,62.83,D
69.30972,139.65169,336.92,1.11,1.05,6/17/2024,2:19,T,89,6.1NRT,298.63,37.51,D
69.29665,139.66347,322.63,1.11,1.05,6/17/2024,2:19,T,57,6.1NRT,299.03,16.56,D
69.29336,139.62549,321.82,1.11,1.05,6/17/2024,2:19,T,72,6.1NRT,297.24,15.92,D
69.2885,139.65021,315.99,1.11,1.05,6/17/2024,2:19,T,37,6.1NRT,296.8,9.52,D
67.51481,146.821,314.53,1.8,1.32,6/17/2024,2:19,T,73,6.1NRT,293.09,24.79,D
66.4419,147.82782,314.83,2.15,1.43,6/17/2024,2:19,T,38,6.1NRT,291.82,31.19,D
66.4305,147.86615,335.42,2.16,1.43,6/17/2024,2:19,T,89,6.1NRT,294.97,101.28,D
69.87397,135.77158,315.74,1.01,1,6/17/2024,2:19,T,71,6.1NRT,290.17,12.37,D
65.51113,137.43166,361.11,1.28,1.12,6/17/2024,2:19,T,0,6.1NRT,274.01,121.94,D
65.6002,136.45172,301.72,1.21,1.09,6/17/2024,2:19,T,31,6.1NRT,279.8,6.91,D
69.34359,138.28625,328.88,1.07,1.03,6/17/2024,2:19,T,73,6.1NRT,297.42,21.38,D
69.35178,138.29825,337.99,1.07,1.03,6/17/2024,2:19,T,85,6.1NRT,299.65,35.88,D
69.86584,135.76045,345.86,1.01,1,6/17/2024,2:19,T,88,6.1NRT,289.7,51.2,D
69.8701,135.7952,307.88,1.01,1,6/17/2024,2:19,T,18,6.1NRT,286.62,5.35,D
67.37933,145.16388,320.85,1.67,1.27,6/17/2024,2:19,T,79,6.1NRT,297.27,30.61,D
67.37104,145.196,328.24,1.67,1.27,6/17/2024,2:19,T,84,6.1NRT,298.86,47.79,D
65.20802,152.30099,325.66,3.26,1.71,6/17/2024,2:19,T,69,6.1NRT,276.47,129.21,D
67.36993,145.14734,345.24,1.67,1.27,6/17/2024,2:19,T,94,6.1NRT,297.84,102.86,D
67.36163,145.1794,351.9,1.67,1.27,6/17/2024,2:19,T,96,6.1NRT,300.59,132.47,D
66.4998,148.06538,329.39,2.17,1.43,6/17/2024,2:19,T,51,6.1NRT,293.89,70.16,D
66.45758,148.04613,339.03,2.18,1.43,6/17/2024,2:19,T,66,6.1NRT,295.09,100.62,D
66.48215,147.91103,333.56,2.15,1.43,6/17/2024,2:19,T,70,6.1NRT,292.91,88.92,D
66.4584,148.04041,338.48,2.18,1.43,6/17/2024,2:19,T,63,6.1NRT,295.36,99.21,D
66.48262,147.90457,329.2,2.15,1.43,6/17/2024,2:19,T,65,6.1NRT,292.34,73.39,D
66.814,146.69797,338.92,1.93,1.36,6/17/2024,2:19,T,91,6.1NRT,295.47,102.14,D
66.80398,146.73373,337.15,1.94,1.36,6/17/2024,2:19,T,90,6.1NRT,297.02,95.02,D
66.47244,147.88535,333.73,2.15,1.43,6/17/2024,2:19,T,72,6.1NRT,290.09,89.99,D
66.46098,147.92412,349.64,2.16,1.43,6/17/2024,2:19,T,87,6.1NRT,294.82,167.94,D
66.80412,146.68004,339.33,1.93,1.36,6/17/2024,2:19,T,91,6.1NRT,294.78,103.85,D
66.7941,146.71574,325.86,1.94,1.36,6/17/2024,2:19,T,83,6.1NRT,296.02,55.27,D
65.20673,152.30115,321.13,3.26,1.71,6/17/2024,2:19,T,70,6.1NRT,276.24,112.67,D
67.37835,145.1671,335.3,1.67,1.27,6/17/2024,2:19,T,89,6.1NRT,297.96,66.89,D
67.36996,145.19905,329.53,1.67,1.27,6/17/2024,2:19,T,85,6.1NRT,299.02,50.55,D
67.36894,145.15059,347.8,1.67,1.27,6/17/2024,2:19,T,95,6.1NRT,298.78,113.19,D
67.36055,145.18248,347.14,1.67,1.27,6/17/2024,2:19,T,94,6.1NRT,299.96,110.93,D
66.44064,147.88554,336.73,2.16,1.43,6/17/2024,2:19,T,85,6.1NRT,291.98,105.65,D
62.96309,136.65616,319.27,1.47,1.2,6/17/2024,2:21,T,52,6.1NRT,295.52,22.03,D
63.05631,136.34586,333.51,1.43,1.18,6/17/2024,2:21,T,88,6.1NRT,294.36,49.24,D
63.05458,136.40672,325.69,1.43,1.18,6/17/2024,2:21,T,79,6.1NRT,292.46,34.94,D
63.0602,136.38139,316.22,1.43,1.18,6/17/2024,2:21,T,66,6.1NRT,291.58,19,D
63.06579,136.35616,328.37,1.43,1.18,6/17/2024,2:21,T,80,6.1NRT,292.08,41.73,D
63.9564,133.12827,306.77,1.13,1.06,6/17/2024,2:21,T,30,6.1NRT,295.32,7.21,D
62.79112,136.39064,306.01,1.46,1.19,6/17/2024,2:21,T,37,6.1NRT,294.71,7.1,D
62.75655,136.38568,323.07,1.46,1.2,6/17/2024,2:21,T,77,6.1NRT,294.58,29.47,D
62.73526,136.26869,343.51,1.46,1.19,6/17/2024,2:21,T,88,6.1NRT,297,74,D
62.72564,136.25862,324.66,1.46,1.19,6/17/2024,2:21,T,41,6.1NRT,294.69,28.36,D
62.73166,136.25806,328.94,1.46,1.19,6/17/2024,2:21,T,55,6.1NRT,295.73,36.65,D
62.79676,135.8015,317.11,1.4,1.17,6/17/2024,2:21,T,36,6.1NRT,295.89,17.6,D
62.6989,136.19226,318.53,1.45,1.19,6/17/2024,2:21,T,52,6.1NRT,295.67,20.6,D
62.69495,136.15689,317.81,1.45,1.19,6/17/2024,2:21,T,60,6.1NRT,295.16,20.04,D
62.70225,136.07104,320.61,1.44,1.19,6/17/2024,2:21,T,60,6.1NRT,294.93,23.3,D
62.7371,135.86092,315.44,1.42,1.18,6/17/2024,2:21,T,64,6.1NRT,296.21,16.59,D
62.73161,135.88579,321.32,1.42,1.18,6/17/2024,2:21,T,77,6.1NRT,295.31,24.83,D
62.71501,135.96069,321.94,1.43,1.18,6/17/2024,2:21,T,38,6.1NRT,295.18,24.79,D
62.22379,138.01418,328.74,1.72,1.29,6/17/2024,2:21,T,84,6.1NRT,297.07,49.78,D
62.22603,138.01129,324.09,1.72,1.29,6/17/2024,2:21,T,58,6.1NRT,296.78,38.27,D
62.63018,135.83655,306.22,1.42,1.18,6/17/2024,2:21,T,61,6.1NRT,293.84,8.76,D
61.08777,134.52946,314.49,1.46,1.19,6/17/2024,2:21,T,28,6.1NRT,290.53,18.96,D
60.07194,134.12608,327.81,1.53,1.22,6/17/2024,2:21,T,60,6.1NRT,291.84,43.36,D
60.02108,134.13995,327.15,1.53,1.22,6/17/2024,2:21,T,21,6.1NRT,291.82,39.36,D
60.01104,134.13138,328.89,1.53,1.22,6/17/2024,2:21,T,69,6.1NRT,292.24,45.21,D
60.0055,134.15598,322.84,1.54,1.22,6/17/2024,2:21,T,45,6.1NRT,291.24,32.64,D
59.31459,132.77831,307.31,1.45,1.19,6/17/2024,2:21,T,65,6.1NRT,290.79,12.26,D
61.53784,113.15967,306.12,2.13,1.42,6/17/2024,2:21,T,63,6.1NRT,290.24,20.69,D
61.5376,113.15368,303.42,2.13,1.42,6/17/2024,2:21,T,56,6.1NRT,290.06,15.72,D
59.22293,131.43608,341.87,1.32,1.14,6/17/2024,2:21,T,84,6.1NRT,295.34,62.73,D
59.21852,131.45752,344.58,1.32,1.14,6/17/2024,2:21,T,92,6.1NRT,297.14,69.67,D
59.21781,131.40756,373.65,1.32,1.14,6/17/2024,2:21,T,100,6.1NRT,297.52,186.84,D
59.21338,131.42906,374.08,1.32,1.14,6/17/2024,2:21,T,100,6.1NRT,301.8,186.29,D
59.20842,131.39987,369.67,1.32,1.14,6/17/2024,2:21,T,100,6.1NRT,297.49,163.68,D
59.20396,131.42148,365.72,1.32,1.14,6/17/2024,2:21,T,100,6.1NRT,301.52,140.52,D
59.21059,131.39478,353.11,1.32,1.14,6/17/2024,2:21,T,95,6.1NRT,294.27,94.11,D
59.20624,131.41631,372.61,1.32,1.14,6/17/2024,2:21,T,100,6.1NRT,302.35,177.14,D
